id,classificacao_da_ocorrencia,dt_da_ocorrencia,municipio,uf,regiao,fabricante,modelo
34066,Acidente,2022-09-11,LENÇÓIS PAULISTA,SP,Sudeste,ROBINSON HELICOPTER,R44 II
38586,Incidente Grave,2023-08-25,GAÚCHA DO NORTE ,MT,Centro-Oeste,PIPER AIRCRAFT,PA-46-350P
38586,Incidente Grave,2023-08-25,GAÚCHA DO NORTE ,MT,Centro-Oeste,PIPER AIRCRAFT,PA-46-350P
38166,Incidente,2023-07-12,CURITIBA ,PR,Sul,ATR - GIE AVIONS DE TRANSPORT RÉGIONAL,ATR-72-212A (600)
38586,Incidente Grave,2023-08-25,GAÚCHA DO NORTE ,MT,Centro-Oeste,PIPER AIRCRAFT,PA-46-350P
39168,Incidente,2023-08-11,PORTO ALEGRE ,RS,Sul,AIRBUS S.A.S.,A321-251NX
39170,Incidente,2023-09-29,CAMPINAS,SP,Sudeste,ATR - GIE AVIONS DE TRANSPORT RÉGIONAL,ATR-72-212A (600)
39193,Incidente,2023-10-04,SÃO JOSÉ DO RIO PRETO,SP,Sudeste,AIRBUS S.A.S.,A320-214
39194,Incidente,2023-08-22,CAMPO GRANDE,MS,Centro-Oeste,EMBRAER,ERJ 190-200 LR
39209,Incidente,2023-08-06,CAMPO GRANDE ,MS,Centro-Oeste,EMBRAER,ERJ 190-400
39212,Incidente,2023-08-15,PARÁ DE MINAS ,MG,Sudeste,HELIBRAS,HB-350B
39215,Incidente,2023-08-27,GOIÂNIA,GO,Centro-Oeste,BOEING COMPANY,737-76N
39366,Incidente,2023-09-07,ARACAJU,SE,Nordeste,EMBRAER,ERJ 190-400
39430,Incidente,2023-10-15,BELO HORIZONTE,MG,Sudeste,DIAMOND AIRCRAFT,DA 62
39467,Incidente,2023-08-13,CONFINS ,MG,Sudeste,EMBRAER,ERJ 190-200 LR
39507,Incidente,2023-09-01,PARIS ,Exterior,,AIRBUS S.A.S.,A350-941
39789,Incidente,2023-10-17,NAVEGANTES ,SC,Sul,AIRBUS S.A.S.,A320-214
39790,Incidente,2023-10-14,GOVERNADOR CELSO RAMOS,SC,Sul,CESSNA AIRCRAFT,152
39966,Incidente,2023-10-29,NAVEGANTES ,SC,Sul,AIRBUS S.A.S.,A320-273N
40028,Incidente,2023-10-15,RIO DE JANEIRO,RJ,Sudeste,EMBRAER,ERJ 190-200 LR
40028,Incidente,2023-10-15,RIO DE JANEIRO,RJ,Sudeste,EMBRAER,ERJ 190-200 LR
40093,Incidente Grave,2023-11-07,CAMPO LARGO,PR,Sul,CESSNA AIRCRAFT,182P
40093,Incidente Grave,2023-11-07,CAMPO LARGO,PR,Sul,CESSNA AIRCRAFT,182P
40094,Incidente,2023-07-12,FLORIANÓPOLIS ,SC,Sul,AIRBUS S.A.S.,A321-231
40096,Incidente,2023-11-08,BAYEUX ,PB,Nordeste,ATR - GIE AVIONS DE TRANSPORT RÉGIONAL,ATR-72-212A (600)
40097,Incidente,2023-11-07,VÁRZEA GRANDE,MT,Centro-Oeste,AIRBUS S.A.S.,A321-231
40209,Incidente,2023-09-07,RIO DE JANEIRO,RJ,Sudeste,AIRBUS S.A.S.,A320-251N
40228,Incidente,2023-11-15,SÃO PAULO,SP,Sudeste,PILATUS,PC-12/47E
40306,Incidente,2023-11-13,MANAUS ,AM,Norte,AIRBUS S.A.S.,A321-211
40307,Incidente,2023-11-13,MARINGÁ ,PR,Sul,AIRBUS S.A.S.,A319-112
40446,Incidente,2023-11-19,RIO DE JANEIRO,RJ,Sudeste,CESSNA AIRCRAFT,550 BRAVO
30344,Incidente,2021-11-05,CAMPO GRANDE,MS,Centro-Oeste,BEECH AIRCRAFT,A36
30483,Incidente Grave,2021-11-30,PONTA PORÃ,MS,Centro-Oeste,EMBRAER,EMB-810C
30566,Incidente Grave,2021-12-01,RIBAS DO RIO PARDO,MS,Centro-Oeste,EMBRAER,EMB-203
30566,Incidente Grave,2021-12-01,RIBAS DO RIO PARDO,MS,Centro-Oeste,EMBRAER,EMB-203
30567,Incidente,2021-12-02,FLORES DA CUNHA,RS,Sul,NEIVA,EMB-711T
30865,Incidente,2021-12-24,MARINGÁ ,PR,Sul,ATR - GIE AVIONS DE TRANSPORT RÉGIONAL,ATR-72-212A
30866,Incidente,2021-12-31,NOVO HAMBURGO ,RS,Sul,AERO BOERO,AB-115
30868,Incidente,2021-12-31,CURITIBA ,PR,Sul,BEECH AIRCRAFT,58
30869,Ocorrência Anormal,2021-12-26,SÃO PAULO ,SP,Sudeste,CESSNA AIRCRAFT,550 BRAVO
34046,Incidente,2022-09-10,MARABÁ,PA,Norte,,SEA WIND
37947,Incidente Grave,2023-07-11,ALTO SANTO ,CE,Nordeste,CESSNA AIRCRAFT,182C
38213,Incidente,2023-06-09,CAMPINAS ,SP,Sudeste,EMBRAER,ERJ 190-200 LR
38214,Incidente,2023-07-31,SÃO PAULO ,SP,Sudeste,BOEING COMPANY,737-8EH
38216,Ocorrência Anormal,2023-08-02,NAVEGANTES ,SC,Sul,CIRRUS DESIGN,SR22
